zona,toponimia,latitud,longitud,tipo_actividad,fecha_inicio,fecha_fin,cantidad,unidad
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-04T18:29:00,2024-01-05T10:00:00,3,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-06T18:00:00,2024-01-07T10:00:00,8,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-07T18:00:00,2024-01-08T10:00:00,5,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-08T18:05:00,2024-01-09T10:00:00,1,OTROS
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-09T19:21:00,2024-01-10T10:00:00,11,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-10T17:53:00,2024-01-11T10:00:00,5,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-11T18:00:00,2024-01-12T18:00:00,7,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-12T18:00:00,2024-01-13T18:00:00,4,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-13T13:16:00,2024-01-14T10:00:00,7,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-14T17:55:00,2024-01-15T10:00:00,11,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-16T18:00:00,2024-01-17T10:00:00,10,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-17T18:00:00,2024-01-18T10:00:00,15,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-18T17:56:00,2024-01-19T10:00:00,7,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-19T17:45:00,2024-01-20T10:00:00,1,OTROS
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-20T18:23:00,2024-01-21T10:00:00,18,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-21T18:00:00,2024-01-22T10:00:00,14,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-22T17:41:00,2024-01-23T10:00:00,13,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-23T18:01:00,2024-01-24T10:00:00,17,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-24T17:53:00,2024-01-25T10:00:00,11,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-25T17:45:00,2024-01-26T10:00:00,7,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-26T17:54:00,2024-01-27T10:00:00,12,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-27T18:18:00,2024-01-28T10:00:00,8,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-29T17:53:00,2024-01-30T18:00:00,11,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-01-30T17:51:00,2024-01-31T10:00:00,2,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-01T18:02:00,2024-02-02T10:00:00,13,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-03T17:49:00,2024-02-04T10:00:00,14,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-04T17:54:00,2024-02-05T10:00:00,14,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-05T18:00:00,2024-02-06T10:00:00,3,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-06T17:58:00,2024-02-07T10:00:00,4,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-07T17:52:00,2024-02-08T10:00:00,5,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-08T17:49:00,2024-02-09T10:00:00,4,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-09T17:42:00,2024-02-10T10:00:00,5,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-11T18:00:00,2024-02-12T10:00:00,9,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-12T18:13:00,2024-02-13T10:00:00,5,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-13T18:08:00,2024-02-14T10:00:00,4,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-14T18:11:00,2024-02-15T10:00:00,6,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-16T17:54:00,2024-02-17T10:00:00,10,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-17T17:49:00,2024-02-18T10:00:00,22,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-18T17:43:00,2024-02-19T10:00:00,5,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-19T18:14:00,2024-02-20T10:00:00,4,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-20T18:00:00,2024-02-21T10:00:00,9,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-21T18:17:00,2024-02-22T10:00:00,8,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-22T18:00:00,2024-02-23T10:00:00,10,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-23T18:32:00,2024-02-24T10:00:00,5,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-24T18:17:00,2024-02-25T10:00:00,8,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-24T13:55:00,2024-02-25T10:00:00,11,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-25T18:00:00,2024-02-26T10:00:00,5,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-26T18:22:00,2024-02-27T10:00:00,6,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-27T18:42:00,2024-02-28T10:00:00,5,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-28T18:05:00,2024-02-29T10:00:00,2,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-02-29T18:06:00,2024-03-01T10:00:00,7,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-02T17:51:00,2024-03-03T10:00:00,6,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-03T17:56:00,2024-03-04T10:00:00,11,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-04T18:00:00,2024-03-05T10:00:00,8,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-05T17:58:00,2024-03-06T10:00:00,5,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-06T17:48:00,2024-03-07T10:00:00,6,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-07T18:00:00,2024-03-08T10:00:00,6,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-08T18:00:00,2024-03-09T18:00:00,5,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-10T18:38:00,2024-03-11T10:00:00,4,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-11T17:48:00,2024-03-12T10:00:00,9,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-12T18:01:00,2024-03-13T10:00:00,8,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-13T17:50:00,2024-03-14T10:00:00,4,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-14T18:30:00,2024-03-15T10:00:00,3,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-15T17:54:00,2024-03-16T10:00:00,3,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-16T18:02:00,2024-03-17T10:00:00,5,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-17T15:47:00,2024-03-18T10:00:00,2,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-19T18:01:00,2024-03-20T10:00:00,1,OTROS
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-20T18:07:00,2024-03-21T10:00:00,5,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-21T17:44:00,2024-03-22T10:00:00,2,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-22T17:51:00,2024-03-23T10:00:00,4,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-23T13:23:00,2024-03-24T10:00:00,5,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-23T18:40:00,2024-03-24T10:00:00,9,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-24T13:21:00,2024-03-25T10:00:00,3,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-24T18:23:00,2024-03-25T10:00:00,5,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-25T17:54:00,2024-03-26T10:00:00,6,TURISMO
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-26T18:03:00,2024-03-27T10:00:00,8,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-27T18:01:00,2024-03-28T10:00:00,6,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-28T17:54:00,2024-03-29T10:00:00,7,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-29T17:55:00,2024-03-30T10:00:00,9,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-30T17:54:00,2024-03-31T10:00:00,14,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-03-31T16:53:00,2024-04-01T10:00:00,8,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-01T17:44:00,2024-04-02T10:00:00,2,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-02T17:46:00,2024-04-03T10:00:00,3,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-03T17:40:00,2024-04-04T10:00:00,5,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-04T17:40:00,2024-04-05T10:00:00,4,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-05T18:00:00,2024-04-06T10:00:00,10,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-06T18:00:00,2024-04-07T10:00:00,10,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-07T17:24:00,2024-04-08T10:00:00,3,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-08T18:01:00,2024-04-08T10:00:00,5,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-09T17:32:00,2024-04-10T10:00:00,1,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-18T18:00:00,2024-04-19T10:00:00,2,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-19T18:00:00,2024-04-19T10:00:00,2,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-20T18:00:00,2024-04-21T10:00:00,11,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-21T18:00:00,2024-04-22T10:00:00,2,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-22T17:21:00,2024-04-23T10:00:00,3,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-23T18:00:00,2024-04-24T10:00:00,2,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-24T16:45:00,2024-04-25T10:00:00,6,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-25T16:55:00,2024-04-26T10:00:00,3,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-26T17:09:00,2024-04-27T10:00:00,4,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-27T17:50:00,2024-04-28T10:00:00,15,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-28T17:45:00,2024-04-29T10:00:00,1,TIENDA
Buenavista del Norte,PEDREGALES LOS,28.34202989949231,-16.856747023276274,Zona Acampada,2024-04-30T16:47:00,2024-05-01T10:00:00,2,TIENDA
El Rosario,CABEZADAS LAS,28.44768741744884,-16.372061886435787,Zona Acampada,2024-02-26T18:30:00,2024-02-27T10:00:00,2,TIENDA
El Rosario,CAMP. LAS RAICES,28.426605014727578,-16.463837679583623,Area Recreativa,2024-04-25T12:47:00,2024-04-25T18:00:00,10,TURISMO
El Rosario,ESPERANZA LA,28.451384240607453,-16.36703430904201,Area Recreativa,2024-03-12T13:55:00,2024-03-12T18:00:00,8,TURISMO
El Rosario,LAGUNETAS LAS,28.414814612116658,-16.406815757576062,Area Recreativa,2024-01-02T13:13:00,2024-01-02T18:00:00,12,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-01T13:45:00,2024-01-01T18:00:00,85,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-03T13:39:00,2024-01-03T18:00:00,21,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-04T13:34:00,2024-01-04T18:00:00,22,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-05T13:26:00,2024-01-05T18:00:00,22,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-06T13:49:00,2024-01-06T18:00:00,40,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-07T13:44:00,2024-01-07T18:00:00,40,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-08T13:30:00,2024-01-08T18:00:00,4,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-09T13:30:00,2024-01-09T18:00:00,7,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-10T13:35:00,2024-01-10T18:00:00,1,OTROS
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-11T14:09:00,2024-01-11T18:00:00,14,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-12T13:40:00,2024-01-12T18:00:00,11,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-13T13:37:00,2024-01-13T18:00:00,64,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-14T13:39:00,2024-01-14T18:00:00,105,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-15T13:47:00,2024-01-15T18:00:00,1,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-16T13:47:00,2024-01-16T18:00:00,1,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-17T13:29:00,2024-01-17T18:00:00,1,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-18T14:00:00,2024-01-18T18:00:00,8,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-19T13:30:00,2024-01-19T18:00:00,4,VEHICULO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-20T13:45:00,2024-01-20T18:00:00,67,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-21T13:34:00,2024-01-21T18:00:00,112,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-22T13:35:00,2024-01-22T18:00:00,2,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-23T13:14:00,2024-01-23T18:00:00,2,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-24T13:48:00,2024-01-24T18:00:00,3,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-26T13:41:00,2024-01-26T18:00:00,11,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-27T14:00:00,2024-01-27T18:00:00,96,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-28T13:56:00,2024-01-28T18:00:00,180,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-29T13:48:00,2024-01-29T18:00:00,9,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-30T13:13:00,2024-01-30T18:00:00,5,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-01-31T14:02:00,2024-01-31T18:00:00,15,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-01T13:48:00,2024-02-01T18:00:00,12,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-03T13:47:00,2024-02-03T18:00:00,100,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-04T13:36:00,2024-02-04T18:00:00,163,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-05T14:26:00,2024-02-05T18:00:00,8,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-06T13:42:00,2024-02-06T18:00:00,8,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-07T13:52:00,2024-02-07T18:00:00,8,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-08T14:25:00,2024-02-08T18:00:00,8,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-09T13:48:00,2024-02-09T18:00:00,9,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-11T13:45:00,2024-02-11T18:00:00,69,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-12T13:38:00,2024-02-12T18:00:00,7,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-13T13:35:00,2024-02-13T18:00:00,85,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-14T14:11:00,2024-02-14T18:00:00,5,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-15T13:44:00,2024-02-15T18:00:00,7,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-16T13:27:00,2024-02-16T18:00:00,14,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-17T13:30:00,2024-02-17T18:00:00,55,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-18T14:00:00,2024-02-18T18:00:00,108,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-19T13:56:00,2024-02-19T18:00:00,4,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-20T13:40:00,2024-02-20T18:00:00,7,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-21T13:24:00,2024-02-21T18:00:00,14,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-22T13:44:00,2024-02-22T18:00:00,16,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-23T13:50:00,2024-02-23T18:00:00,4,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-24T13:55:00,2024-02-24T18:00:00,116,TURISMO
El Rosario,RAICES LAS,28.4200638243462,-16.378035034675797,Area Recreativa,2024-02-25T14:22:00,2024-02-25T18:00:00,170,TURISMO
